2024-08-04 14:30:56,756 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:30:56,762 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:30:56,762 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:30:56,920 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:30:56,926 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:30:56,926 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:06,727 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:06,733 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:06,734 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:09,562 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:09,568 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:09,568 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:12,972 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:12,978 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:12,979 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:14,287 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:14,293 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:14,294 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:15,538 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:15,544 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:15,545 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:15,815 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:15,821 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:15,821 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:16,492 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:16,498 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:16,498 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:18,148 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:18,154 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:18,155 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:20,907 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:20,909 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:20,909 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:39,923 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:39,930 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:39,930 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:40,750 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:40,756 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:40,757 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:42,456 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:42,462 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:42,462 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:47,928 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:47,935 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:47,935 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:50,534 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:50,540 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:50,541 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
2024-08-04 14:31:50,618 INFO    MainThread:1935138 [wandb_init.py:_resume_backend():443] resuming backend
2024-08-04 14:31:50,624 INFO    MainThread:1935138 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-08-04 14:31:50,624 INFO    MainThread:1935138 [wandb_init.py:_pause_backend():438] pausing backend
